FR|1,day|2,delay|0,experiment|door_choice,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|4678,vole_2|5056
round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.002,NoPhase,NoPhase,,,ID:miniscope_trigger|,0
0,close_start_door_1,0.034,NoPhase,NoPhase,,,ID:door_1|,0
0,lever_retracted_food,0.096,NoPhase,NoPhase,,,ID:food|,0
0,close_finished_door_1,0.109,NoPhase,NoPhase,,,ID:door_1|,0
0,lever_retracted_lever_1,0.118,NoPhase,NoPhase,,,ID:lever_1|,0
0,close_start_door_2,0.122,NoPhase,NoPhase,,,ID:door_2|,0
0,close_finished_door_2,0.124,NoPhase,NoPhase,,,ID:door_2|,0
0,lever_retracted_lever_2,0.134,NoPhase,NoPhase,,,ID:lever_2|,0
